status,card_present_flag,bpay_biller_code,account,currency,long_lat,txn_description,merchant_id,merchant_code,first_name,balance,date,gender,age,merchant_suburb,merchant_state,extraction,amount,transaction_id,country,customer_id,merchant_long_lat,movement
posted,,,ACC-3536132544,AUD,144.93 -37.79,PAYMENT,,,Heather,8694.47,10/19/2018,F,41,,,2018-10-19T11:00:00.000+0000,33,9d0ef7c8bffa4709be861878f172c446,Australia,CUS-2348881191,,debit
posted,,,ACC-414431115,AUD,142.77 -37.06,INTER BANK,,,Amy,5486.09,10/19/2018,F,43,,,2018-10-19T11:00:00.000+0000,18,a00b2d6fe2064f1db15f0df97a9be603,Australia,CUS-2599279756,,debit
posted,,0,ACC-38923874,AUD,151.27 -33.90,PAY/SALARY,,0,Ryan,43783.52,10/19/2018,M,38,,,2018-10-19T11:00:00.000+0000,1880.95,22cf6b9739e74b40a3247e329e1b6252,Australia,CUS-3249305314,,credit
authorized,1,,ACC-1443681913,AUD,150.92 -33.77,SALES-POS,7273f476-4d39-48a6-835d-22704480b61a,,Ryan,4586.25,10/19/2018,M,31,Campbelltown,NSW,2018-10-19T11:07:27.000+0000,55.04,f160cfdf4e5e479d9e3e3d7e284a4506,Australia,CUS-3129499595,150.8 -34.08,debit
authorized,1,,ACC-1683215619,AUD,138.67 -34.86,POS,fa2c0cba-149d-47a1-b061-8313a7642d0e,,Barry,11561.18,10/19/2018,M,38,Semaphore,SA,2018-10-19T11:15:55.000+0000,121.33,a31fe2d39a364c48afd9cabe69ff2ded,Australia,CUS-1604596597,138.48 -34.84,debit
authorized,1,,ACC-90814749,AUD,151.68 -32.98,POS,e90a5311-1a4f-48ca-a08e-e61e144faf3e,,Christopher,11003.07,10/19/2018,M,35,Warners Bay,NSW,2018-10-19T11:24:24.000+0000,16.15,b9351919b6524db3a6cb825f7d3bc0a6,Australia,CUS-1896554896,151.66 -32.97,debit
authorized,1,,ACC-4258502723,AUD,145.45 -37.74,POS,e38e1715-8f87-41d5-9b2c-e1a2c88444d0,,Kimberly,5720.84,10/19/2018,F,24,Heidelberg,VIC,2018-10-19T11:32:52.000+0000,22.16,0b9dd936dba7409bb83f3909036066d2,Australia,CUS-3378712515,145.07 -37.76,debit
authorized,1,,ACC-819621312,AUD,145.04 -37.85,SALES-POS,c3eb7d47-28a1-42c1-9a27-d1f01e9c696f,,Michele,9203.9,10/19/2018,F,30,Ascot Vale,VIC,2018-10-19T11:41:21.000+0000,25.74,2ff89a655b3f49648dce5da81f38148e,Australia,CUS-1271030853,144.91 -37.78,debit
authorized,0,,ACC-1222300524,AUD,151.23 -33.94,SALES-POS,ea333a5f-9d67-4fa9-9687-c35b260732df,,Michael,1922.11,10/19/2018,M,38,Kingsgrove,NSW,2018-10-19T11:49:49.000+0000,4.76,f4795ca97dae4230a26e470cf7cb8d2e,Australia,CUS-2142601169,151.1 -33.94,debit
authorized,0,,ACC-1973887809,AUD,115.78 -31.90,POS,294d0299-6194-4e98-9236-c9579956d082,,Antonio,7649.49,10/19/2018,M,26,Sydney,NSW,2018-10-19T11:58:18.000+0000,155.45,e8acc8c6dfe24a6093c521519bd45cfa,Australia,CUS-1646621553,151.21 -33.86,debit
posted,,,ACC-3485804958,AUD,138.52 -35.01,PAYMENT,,,Jessica,27579.77,10/19/2018,F,34,,,2018-10-19T12:00:00.000+0000,16,5c2183392dc64d3db7ac0addb4cc6280,Australia,CUS-1196156254,,debit
posted,,0,ACC-3689607373,AUD,115.79 -31.79,PAY/SALARY,,0,Virginia,8236.54,10/19/2018,F,20,,,2018-10-19T12:00:00.000+0000,1138.79,5da79d054a1d4c6db216bc301a909d67,Australia,CUS-127297539,,credit
posted,,0,ACC-2890243754,AUD,153.32 -27.93,PAY/SALARY,,0,Joseph,2293.8,10/19/2018,M,37,,,2018-10-19T12:00:00.000+0000,917.45,a559efbbf19f40aea79058f7bed954fc,Australia,CUS-2695611575,,credit
authorized,0,,ACC-80388494,AUD,144.97 -37.42,POS,2a61083e-9ff2-426f-8d3e-f48edcc6a4e6,,Dustin,5755.73,10/19/2018,M,28,Melbourne,VIC,2018-10-19T12:14:48.000+0000,54.8,251f84ecdaf344c9a2de7cc0512359a0,Australia,CUS-1140341822,144.98 -37.84,debit
authorized,1,,ACC-4258502723,AUD,145.45 -37.74,SALES-POS,01b9e70a-8f39-486d-9eae-b91cab542d80,,Kimberly,5707.27,10/19/2018,F,24,Docklands,VIC,2018-10-19T12:33:19.000+0000,13.57,ad1ddef9055947ba8c03e711eba0d0bf,Australia,CUS-3378712515,144.95 -37.82,debit
authorized,1,,ACC-1903037542,AUD,153.05 -27.61,POS,69efe0c2-5a9d-447b-87eb-30e60852534b,,Jeffrey,4194.04,10/19/2018,M,30,Newstead,QLD,2018-10-19T12:51:51.000+0000,15.93,891dc0c6e4674e25a65235c0ee85a7f4,Australia,CUS-860700529,153.04 -27.44,debit
posted,,,ACC-721712940,AUD,145.09 -37.82,PHONE BANK,,,Andrew,57937.74,10/19/2018,M,78,,,2018-10-19T13:00:00.000+0000,150,003cb9026b5b4635983e4efa07505db4,Australia,CUS-1646183815,,debit
posted,,0,ACC-559365433,AUD,147.31 -42.88,PAY/SALARY,,0,Mary,4241.98,10/19/2018,F,64,,,2018-10-19T13:00:00.000+0000,576,45127f74b9dc4f598b888488b0b78489,Australia,CUS-1654129794,,credit
posted,,0,ACC-3481401842,AUD,115.74 -31.72,PAY/SALARY,,0,Tiffany,8302.41,10/19/2018,F,25,,,2018-10-19T13:00:00.000+0000,1225.33,89900560493f4877ac5b67987d2bb733,Australia,CUS-1669695324,,credit
posted,,0,ACC-1523339231,AUD,115.83 -31.90,PAY/SALARY,,0,Tim,77054.31,10/19/2018,M,40,,,2018-10-19T13:00:00.000+0000,8835.98,873a3f11d03d41a99c55a5b1a3850e1a,Australia,CUS-1816693151,,credit
posted,,0,ACC-1523339231,AUD,115.83 -31.90,PAY/SALARY,,0,Tim,85890.29,10/19/2018,M,40,,,2018-10-19T13:00:00.000+0000,8835.98,d996300131a641c8bf25f86e1aef9bc6,Australia,CUS-1816693151,,credit
posted,,,ACC-1650504218,AUD,145.01 -37.93,PAYMENT,,,Marissa,16705.36,10/19/2018,F,23,,,2018-10-19T13:00:00.000+0000,128,8eb2acd8feb64dc9a7cba0363ffafc0d,Australia,CUS-2500783281,,debit
posted,,0,ACC-2528867619,AUD,138.58 -34.96,PAY/SALARY,,0,Abigail,19628,10/19/2018,F,40,,,2018-10-19T13:00:00.000+0000,1946.57,06d1ce95c69d40c0950878e6b1f3f474,Australia,CUS-2505971401,,credit
posted,,,ACC-38923874,AUD,151.27 -33.90,PAYMENT,,,Ryan,43703.52,10/19/2018,M,38,,,2018-10-19T13:00:00.000+0000,80,191abfaccd2644e89fc1c90780e3d54d,Australia,CUS-3249305314,,debit
posted,,,ACC-1516130869,AUD,130.84 -12.45,PAYMENT,,,Jessica,6953.14,10/19/2018,F,21,,,2018-10-19T13:00:00.000+0000,29,cf5acdfcd73444e8bb31d4db79a5260c,Australia,CUS-325142416,,debit
authorized,1,,ACC-819621312,AUD,145.04 -37.85,SALES-POS,0b90bfd8-f29a-4398-b479-b9b438189819,,Michele,9190.29,10/19/2018,F,30,Narre Warren,VIC,2018-10-19T13:10:33.000+0000,13.61,06f8bbfc3cf54ccd8bcccee9bada5e22,Australia,CUS-1271030853,145.31 -38.02,debit
authorized,1,,ACC-2673069055,AUD,152.99 -27.49,POS,4169a179-5de6-4982-908b-8bd1469f9eef,,Richard,14956.8,10/19/2018,M,24,Wooloowin,QLD,2018-10-19T13:29:26.000+0000,14.87,ed170490e2804f84bb6ce0d4f19e1659,Australia,CUS-51506836,153.05 -27.41,debit
authorized,1,,ACC-1344825761,AUD,151.09 -33.91,SALES-POS,0d338c2f-cf2d-4f14-ae19-e9f79c5f90aa,,Sarah,22409.52,10/19/2018,F,46,Manly,NSW,2018-10-19T13:48:18.000+0000,28.89,f91b5b9d2f134e479d187391f0c76b0e,Australia,CUS-1499065773,151.28 -33.8,debit
posted,,,ACC-1344825761,AUD,151.09 -33.91,PAYMENT,,,Sarah,22387.52,10/19/2018,F,46,,,2018-10-19T14:00:00.000+0000,22,1ee3f61cbfd74ceebe182cabcd3c52a4,Australia,CUS-1499065773,,debit
posted,,,ACC-1523339231,AUD,115.83 -31.90,PAYMENT,,,Tim,85850.29,10/19/2018,M,40,,,2018-10-19T14:00:00.000+0000,40,f30989c717e94a7b9731397cc9c5436e,Australia,CUS-1816693151,,debit
posted,,,ACC-964839203,AUD,146.92 -36.07,PAYMENT,,,Michael,39732.6,10/19/2018,M,21,,,2018-10-19T14:00:00.000+0000,72,88aa49774dfb4599a37e8efddcb93f74,Australia,CUS-2059096722,,debit
posted,,0,ACC-574997646,AUD,150.79 -33.64,PAY/SALARY,,0,Mackenzie,6988.76,10/19/2018,F,18,,,2018-10-19T14:00:00.000+0000,1952.29,4ec0e86aff554c94b59b08df78d1d7d3,Australia,CUS-586638664,,credit
authorized,0,,ACC-90814749,AUD,151.68 -32.98,POS,cc64c86b-30e3-4bed-ac9b-a1faa39946b2,,Christopher,10944.27,10/19/2018,M,35,Narrogin,WA,2018-10-19T14:03:31.000+0000,58.8,0eb6cac2c3454c4fb6a9d503de01de07,Australia,CUS-1896554896,117.18 -32.94,debit
authorized,1,,ACC-1598451071,AUD,153.41 -27.95,SALES-POS,f2eb30ee-576c-4077-aec1-feca254ce541,,Diana,1458.01,10/19/2018,F,26,Biggera Waters,QLD,2018-10-19T14:12:46.000+0000,13.67,07ff1f6421db433a90b30655a91f6614,Australia,CUS-2487424745,153.4 -27.93,debit
authorized,1,,ACC-3741880913,AUD,150.50 -23.40,SALES-POS,633d03c8-2319-4802-aaa9-f2c9c366a820,,Ashley,11714.24,10/19/2018,F,25,Newman,WA,2018-10-19T14:22:02.000+0000,148.55,9e9a87c1fea74fdeb112e7196b4dfb63,Australia,CUS-1220154422,119.8 -23.39,debit
authorized,1,,ACC-1222300524,AUD,151.23 -33.94,POS,54875e18-471a-4dd6-bcb0-53cff32e4a56,,Michael,1916.07,10/19/2018,M,38,Sydney Airport,NSW,2018-10-19T14:31:17.000+0000,6.04,acdeb5f0410d4e5fa5a2ccb32153dd05,Australia,CUS-2142601169,151.18 -33.93,debit
authorized,1,,ACC-80388494,AUD,144.97 -37.42,POS,d681ecf5-579b-4b94-b1aa-0808dbe4fa0a,,Dustin,5741.97,10/19/2018,M,28,Melbourne,VIC,2018-10-19T14:40:33.000+0000,13.76,6f004569d8544998a8f845f85dae9770,Australia,CUS-1140341822,144.96 -37.81,debit
authorized,1,,ACC-854938045,AUD,147.63 -22.84,SALES-POS,d1c66cfe-1569-4918-bbb2-ca9f76a14e08,,James,14010.65,10/19/2018,M,28,Sydney,NSW,2018-10-19T14:49:48.000+0000,15.83,e4c69e04b5d64965aad72ab259e4b24a,Australia,CUS-4023861240,151.2 -33.87,debit
authorized,0,,ACC-38923874,AUD,151.27 -33.90,POS,4a42fde5-3611-42e0-a201-782c6762866b,,Ryan,43676.64,10/19/2018,M,38,Parramatta,NSW,2018-10-19T14:59:04.000+0000,26.88,6c5d95fe95be4ba09ba94b336653593d,Australia,CUS-3249305314,151 -33.82,debit
posted,,0,ACC-1890605467,AUD,143.88 -37.66,PAY/SALARY,,0,Alexander,22337.94,10/19/2018,M,38,,,2018-10-19T15:00:00.000+0000,3649.51,ed2673045be1465888c5cf111629be77,Australia,CUS-1478398256,,credit
posted,,0,ACC-90814749,AUD,151.68 -32.98,PAY/SALARY,,0,Christopher,13218.68,10/19/2018,M,35,,,2018-10-19T15:00:00.000+0000,2308.67,a3ffbe8303bf468c9f7a08d1dc040843,Australia,CUS-1896554896,,credit
authorized,1,,ACC-90814749,AUD,151.68 -32.98,POS,b0904b8b-80cf-40f0-a208-d190f5e565a1,,Christopher,10910.01,10/19/2018,M,35,Whyalla Norrie,SA,2018-10-19T15:08:34.000+0000,34.26,05efb45a736044ffa7f2c0ad49d35def,Australia,CUS-1896554896,137.54 -33.02,debit
authorized,1,,ACC-2231965366,AUD,144.96 -37.84,SALES-POS,ca09e293-0cc7-4cfc-9ee9-0ea53dbdca69,,Linda,22872.45,10/19/2018,F,35,Doncaster,VIC,2018-10-19T15:18:05.000+0000,42.6,b71426f9a97341e3b0b70e8c48cbb542,Australia,CUS-2155701614,145.13 -37.79,debit
authorized,1,,ACC-2270192619,AUD,138.56 -35.27,POS,24f4ff22-2ad7-4d26-80d1-58cf66962f8f,,Darren,17222.17,10/19/2018,M,20,Firle,SA,2018-10-19T15:27:37.000+0000,22.89,8af6fb9f5e6846fb9ccb1c54ce797294,Australia,CUS-2110742437,138.66 -34.9,debit
authorized,1,,ACC-1683215619,AUD,138.67 -34.86,POS,13b56cec-9433-473e-a12f-5c81d27a24ae,,Barry,11552.24,10/19/2018,M,38,Albany,WA,2018-10-19T15:37:08.000+0000,8.94,4928092ab7894401aa40455b54a4bc7f,Australia,CUS-1604596597,117.88 -35.02,debit
authorized,1,,ACC-2528867619,AUD,138.58 -34.96,SALES-POS,20237aa3-e234-4ed6-a70d-d58071f03083,,Abigail,19611.05,10/19/2018,F,40,Goulburn,NSW,2018-10-19T15:46:39.000+0000,16.95,e098df7e16a04272bf1a64d499c0b201,Australia,CUS-2505971401,149.72 -34.76,debit
authorized,1,,ACC-3741880913,AUD,150.50 -23.40,SALES-POS,30e1920f-6a0a-4405-b444-b48caeb2bc5c,,Ashley,11693,10/19/2018,F,25,Newman,WA,2018-10-19T15:56:11.000+0000,21.24,17addf108cdd440a884c6a634128b44b,Australia,CUS-1220154422,119.73 -23.37,debit
posted,,0,ACC-80388494,AUD,144.97 -37.42,PAY/SALARY,,0,Dustin,7658.48,10/19/2018,M,28,,,2018-10-19T16:00:00.000+0000,1916.51,78db82cfc63341cbbdbf0c292723f9ab,Australia,CUS-1140341822,,credit
posted,,,ACC-602667573,AUD,151.23 -33.96,PAYMENT,,,Michael,20099.91,10/19/2018,M,40,,,2018-10-19T16:00:00.000+0000,41,e992bc5e72dd4ec6bfe2a812eaa6ef52,Australia,CUS-2031327464,,debit
posted,,0,ACC-964839203,AUD,146.92 -36.07,PAY/SALARY,,0,Michael,41292.8,10/19/2018,M,21,,,2018-10-19T16:00:00.000+0000,1560.2,b449a6085dd947d28189175278a1bf74,Australia,CUS-2059096722,,credit
posted,,,ACC-3827517394,AUD,151.12 -33.89,PAYMENT,,,Craig,43680.56,10/19/2018,M,28,,,2018-10-19T16:00:00.000+0000,43,6e63695f607d4d9cb5cabf8f3d14ecb2,Australia,CUS-2663907001,,debit
posted,,,ACC-1443681913,AUD,150.92 -33.77,PAYMENT,,,Ryan,4473.25,10/19/2018,M,31,,,2018-10-19T16:00:00.000+0000,113,bf9428e4741c47a492564187034ea45c,Australia,CUS-3129499595,,debit
posted,,,ACC-2153562714,AUD,116.00 -31.88,PAYMENT,,,Linda,6439.43,10/19/2018,F,24,,,2018-10-19T16:00:00.000+0000,27,42da185bb31d47e6b905c024388afe0e,Australia,CUS-423725039,,debit
authorized,1,,ACC-854938045,AUD,147.63 -22.84,POS,4cd67a3e-2cac-4d3f-91c9-fc45b6c4483f,,James,13938.05,10/19/2018,M,28,Bairnsdale,VIC,2018-10-19T16:10:10.000+0000,72.6,66bfd78c0b5b4e56b66b88da94d15203,Australia,CUS-4023861240,147.63 -37.82,debit
authorized,1,,ACC-1598451071,AUD,153.41 -27.95,POS,75c749e4-e234-4ce3-aaf4-d058b01426dc,,Diana,1444.43,10/19/2018,F,26,Mermaid Waters,QLD,2018-10-19T16:27:07.000+0000,13.58,7b936a4376fa4439841ac87cc3995853,Australia,CUS-2487424745,153.41 -28.05,debit
authorized,0,,ACC-2674800293,AUD,144.96 -37.69,POS,d17237f0-23ad-4030-a39c-fa9ac4cab55f,,Elizabeth,29626.6,10/19/2018,F,50,Bayswater,VIC,2018-10-19T16:44:04.000+0000,21.11,8824a93fbbee4225a3c00b63572689e6,Australia,CUS-2977593493,145.27 -37.84,debit
posted,,0,ACC-1344825761,AUD,151.09 -33.91,PAY/SALARY,,0,Sarah,24857.97,10/19/2018,F,46,,,2018-10-19T17:00:00.000+0000,2470.45,1adedffa7ab04aad9cfd277c1485de74,Australia,CUS-1499065773,,credit
posted,,0,ACC-2014856841,AUD,144.99 -37.90,PAY/SALARY,,0,Patrick,267128.52,10/19/2018,M,46,,,2018-10-19T17:00:00.000+0000,2179.96,a6ac361f68cf4442804fa8aa785b3ac7,Australia,CUS-2370108457,,credit
posted,,0,ACC-3317636250,AUD,153.02 -27.66,PAY/SALARY,,0,Kenneth,19130.97,10/19/2018,M,35,,,2018-10-19T17:00:00.000+0000,2544.76,3351a527c30845aab80520ccfc7103a5,Australia,CUS-2738291516,,credit
authorized,1,,ACC-1598451071,AUD,153.41 -27.95,POS,ca530086-b9a0-4443-a770-e88dd85ac56f,,Diana,1435.51,10/19/2018,F,26,Pimpama,QLD,2018-10-19T17:00:38.000+0000,8.92,a6f10dc1128c413782640caadda3ed3f,Australia,CUS-2487424745,153.29 -27.8,debit
authorized,1,,ACC-1349834573,AUD,145.17 -37.84,POS,c67d525b-f7f7-42b1-804a-feacef9f5736,,Matthew,16076.99,10/19/2018,M,39,Abbotsford,VIC,2018-10-19T17:11:23.000+0000,15.07,710482ea402a411d9cfb5791a549ecd2,Australia,CUS-1790886359,144.99 -37.8,debit
authorized,1,,ACC-1349834573,AUD,145.17 -37.84,POS,c9356757-73dd-4631-9a42-5f47faabeeed,,Matthew,16027.8,10/19/2018,M,39,Saint Albans,VIC,2018-10-19T17:22:09.000+0000,49.19,f6c9b77ebaeb41a2940e84548a65d912,Australia,CUS-1790886359,144.8 -37.75,debit
authorized,1,,ACC-3954677887,AUD,115.72 -32.28,POS,fa3a6b8e-fe87-45e8-96c1-c6560e487575,,Ruth,8346.11,10/19/2018,F,47,Dubbo,NSW,2018-10-19T17:32:54.000+0000,13.96,5ce0470731d240b48ec33c8bcaac5a7f,Australia,CUS-3716701010,148.6 -32.24,debit
authorized,1,,ACC-1903037542,AUD,153.05 -27.61,SALES-POS,7dbeae3d-bd81-4f52-bfd7-72c57ec57f1a,,Jeffrey,4184.55,10/19/2018,M,30,Eight Mile Plains,QLD,2018-10-19T17:43:39.000+0000,9.49,194e06615db34dabb11beee0e155d709,Australia,CUS-860700529,153.1 -27.58,debit
authorized,1,,ACC-1496451953,AUD,145.16 -37.84,SALES-POS,8ab80360-2816-4edd-bf54-44ae1c61be26,,Ricky,21677.11,10/19/2018,M,43,Coburg,VIC,2018-10-19T17:54:24.000+0000,13.2,58e72f0192fd40c1ac6d281b40c3eee8,Australia,CUS-3142625864,144.97 -37.74,debit
posted,,,ACC-1788473090,AUD,145.06 -37.95,INTER BANK,,,Rachael,9774.89,10/19/2018,F,21,,,2018-10-19T18:00:00.000+0000,33,c585a11ca23d4a5bbcae104a2554e545,Australia,CUS-134193016,,debit
posted,,,ACC-3541460373,AUD,145.00 -37.83,PAYMENT,,,Jeffrey,4069.66,10/19/2018,M,24,,,2018-10-19T18:00:00.000+0000,53,f3eb9dc18812474db33e92e6538b07f4,Australia,CUS-1433879684,,debit
posted,,,ACC-1652235822,AUD,144.89 -37.81,PAYMENT,,,Renee,20984.61,10/19/2018,F,38,,,2018-10-19T18:00:00.000+0000,66,e59f50391bd84385aec2833277c70d1e,Australia,CUS-2206365095,,debit
posted,,,ACC-2528867619,AUD,138.58 -34.96,PAYMENT,,,Abigail,19538.05,10/19/2018,F,40,,,2018-10-19T18:00:00.000+0000,73,b9a501ad13404f25af6e890e450fbed6,Australia,CUS-2505971401,,debit
authorized,0,,ACC-38923874,AUD,151.27 -33.90,POS,2f1e660e-07cf-4d46-8a06-14accd78203b,,Ryan,43639.14,10/19/2018,M,38,Old Toongabbie,NSW,2018-10-19T18:11:09.000+0000,37.5,f002e4ab94d74cc0b0aced5b197a853d,Australia,CUS-3249305314,150.97 -33.79,debit
authorized,1,,ACC-559365433,AUD,147.31 -42.88,POS,94466281-42f2-4aac-94a6-c07f3d6c996b,,Mary,4187.67,10/19/2018,F,64,Wagga Wagga,NSW,2018-10-19T18:34:25.000+0000,54.31,b9d5cf9c2be3473098cce3aef3ee9891,Australia,CUS-1654129794,147.37 -35.12,debit
authorized,1,,ACC-2673069055,AUD,152.99 -27.49,POS,c0fb68c6-935b-47ae-8594-e3da036d0f94,,Richard,14936.38,10/19/2018,M,24,Gold Coast,QLD,2018-10-19T18:57:40.000+0000,20.42,e91f065cc70b4d629bee91794a919db4,Australia,CUS-51506836,153.36 -28,debit
posted,,,ACC-3485804958,AUD,138.52 -35.01,PAYMENT,,,Jessica,27516.77,10/19/2018,F,34,,,2018-10-19T19:00:00.000+0000,63,427d6ea7107e493ab06a734246588195,Australia,CUS-1196156254,,debit
posted,,,ACC-3689607373,AUD,115.79 -31.79,INTER BANK,,,Virginia,8181.54,10/19/2018,F,20,,,2018-10-19T19:00:00.000+0000,55,75cb50a85498416ebf9b9928a112af20,Australia,CUS-127297539,,debit
posted,,,ACC-2171593283,AUD,146.94 -36.04,PAYMENT,,,Fernando,17751.1,10/19/2018,M,19,,,2018-10-19T19:00:00.000+0000,40,fefff06b12094c0784ae95fa4261b775,Australia,CUS-2317998716,,debit
posted,,,ACC-1438600314,AUD,138.69 -34.84,PAYMENT,,,Maria,5180.98,10/19/2018,F,35,,,2018-10-19T19:00:00.000+0000,45,4f65b57308c2404e8a39b261593482af,Australia,CUS-2650223890,,debit
authorized,1,,ACC-2305712452,AUD,138.61 -34.89,POS,02dc8434-5ba7-40ee-b1c5-5771560e0c1d,,Debra,6301.55,10/19/2018,F,18,Nowra North,NSW,2018-10-19T19:09:05.000+0000,52.43,d5711c7cd81e4227b515d84954df1796,Australia,CUS-1842679196,150.59 -34.87,debit
authorized,1,,ACC-4258502723,AUD,145.45 -37.74,SALES-POS,e24aeb44-5755-4e13-9d70-319cc9062bc0,,Kimberly,5686.56,10/19/2018,F,24,Thornbury,VIC,2018-10-19T19:19:11.000+0000,20.71,b1c566ece5a34298b8de83c3ab178b64,Australia,CUS-3378712515,145 -37.76,debit
authorized,1,,ACC-1344825761,AUD,151.09 -33.91,POS,d63d1e1a-8e49-4db3-ad8b-470a86e13f23,,Sarah,24818.65,10/19/2018,F,46,Parramatta,NSW,2018-10-19T19:29:17.000+0000,39.32,0401970285e64ceca576ccc468d52790,Australia,CUS-1499065773,151 -33.81,debit
authorized,1,,ACC-1903037542,AUD,153.05 -27.61,SALES-POS,994f51ea-1a1f-49a7-b117-6651005b4bec,,Jeffrey,4179.56,10/19/2018,M,30,Brisbane City,QLD,2018-10-19T19:39:23.000+0000,4.99,0eda01de8e00468ebeec3047ea15edc2,Australia,CUS-860700529,153.03 -27.47,debit
authorized,0,,ACC-854938045,AUD,147.63 -22.84,SALES-POS,91827347-8f24-4968-b614-92aca2eb5f35,,James,13897.37,10/19/2018,M,28,Clermont,QLD,2018-10-19T19:49:29.000+0000,40.68,ceb3130a5c144f948d3b4b78d970298b,Australia,CUS-4023861240,147.64 -22.83,debit
authorized,1,,ACC-2920611728,AUD,144.96 -37.76,POS,a61580ea-86e1-469c-84f6-b1e3bf8f81c5,,Tyler,9994.94,10/19/2018,M,69,Croydon,VIC,2018-10-19T19:59:35.000+0000,32.3,47996b9cbabb48b5a6a1b946a31cec39,Australia,CUS-1388323263,145.27 -37.78,debit
posted,,,ACC-37709441,AUD,153.41 -28.01,PAYMENT,,,Charles,20612.81,10/19/2018,M,18,,,2018-10-19T20:00:00.000+0000,27,076dbfcde68240a4a04f31783e6fd1e8,Australia,CUS-3336454548,,debit
authorized,1,,ACC-1443681913,AUD,150.92 -33.77,SALES-POS,940afd8b-0802-41b8-b171-55dce1d15a18,,Ryan,4457.08,10/19/2018,M,31,Westmead,NSW,2018-10-19T20:12:09.000+0000,16.17,a49718c1d9f644beac8d75e29144f607,Australia,CUS-3129499595,150.99 -33.81,debit
authorized,1,,ACC-819621312,AUD,145.04 -37.85,SALES-POS,24a7ddf4-bed9-4b6a-a7f6-50e76cb2a34b,,Michele,9182.79,10/19/2018,F,30,Moonee Ponds,VIC,2018-10-19T20:24:48.000+0000,7.5,4f1a28346f814ad09f0046401993e42b,Australia,CUS-1271030853,144.92 -37.77,debit
authorized,1,,ACC-4258502723,AUD,145.45 -37.74,POS,0a142703-a518-46ac-b854-a98a334f9b27,,Kimberly,5677.54,10/19/2018,F,24,Lakes Entrance,VIC,2018-10-19T20:37:28.000+0000,9.02,e5943290cc6e47c7a5318df8f8818303,Australia,CUS-3378712515,147.99 -37.88,debit
authorized,1,,ACC-574997646,AUD,150.79 -33.64,SALES-POS,f2111cef-4de4-45c7-8bb5-17639c3d5662,,Mackenzie,6935.77,10/19/2018,F,18,Melbourne,VIC,2018-10-19T20:50:07.000+0000,52.99,e4edc48533c34fcd91f1a6a2492df628,Australia,CUS-586638664,144.96 -37.82,debit
posted,,,ACC-3689607373,AUD,115.79 -31.79,PAYMENT,,,Virginia,8112.54,10/19/2018,F,20,,,2018-10-19T21:00:00.000+0000,69,6e3303b50001404290f8e96d1fd32637,Australia,CUS-127297539,,debit
posted,,,ACC-721712940,AUD,145.09 -37.82,PAYMENT,,,Andrew,57899.74,10/19/2018,M,78,,,2018-10-19T21:00:00.000+0000,38,eae4ddf55ba54147993fe9e8c6210775,Australia,CUS-1646183815,,debit
posted,,,ACC-2681137560,AUD,151.11 -33.99,PAYMENT,,,Nathaniel,11000.9,10/19/2018,M,31,,,2018-10-19T21:00:00.000+0000,29,f100730e87a34b7291d1a0fd387cd9d0,Australia,CUS-2083971310,,debit
posted,,,ACC-2171593283,AUD,146.94 -36.04,PAYMENT,,,Fernando,17701.1,10/19/2018,M,19,,,2018-10-19T21:00:00.000+0000,50,cabc96cc5e924cf2924d8add1b9d30a6,Australia,CUS-2317998716,,debit
posted,,,ACC-1903037542,AUD,153.05 -27.61,PAYMENT,,,Jeffrey,4122.34,10/19/2018,M,30,,,2018-10-19T21:00:00.000+0000,23,d043b3958a474ad2bafcefb5aa77885f,Australia,CUS-860700529,,debit
authorized,1,,ACC-1903037542,AUD,153.05 -27.61,POS,00c512dd-562d-4159-ae33-248dfcf6d9cd,,Jeffrey,4168.57,10/19/2018,M,30,Browns Plains,QLD,2018-10-19T21:01:48.000+0000,10.99,065e2e44875645ceb157f9dd20c7159d,Australia,CUS-860700529,153.04 -27.66,debit
authorized,1,,ACC-588564840,AUD,151.27 -33.76,POS,66729dac-f504-4c14-8aee-445cc8a28c2c,,Isaiah,20787.64,10/19/2018,M,23,Mount Druitt,NSW,2018-10-19T21:09:59.000+0000,44.4,b64ed207fe9c4902b4b3086fb94bcc57,Australia,CUS-1462656821,150.83 -33.77,debit
authorized,1,,ACC-3827517394,AUD,151.12 -33.89,POS,a538e8f1-1059-42cd-9701-aebd1a6fc122,,Craig,43673.38,10/19/2018,M,28,Chatswood,NSW,2018-10-19T21:18:11.000+0000,7.18,f0d0804402df406fa5ae2be19daf7bc4,Australia,CUS-2663907001,151.18 -33.8,debit
authorized,1,,ACC-1903037542,AUD,153.05 -27.61,POS,f58a09ad-ae82-442e-b66e-de1aa42d14df,,Jeffrey,4145.34,10/19/2018,M,30,Mount Gravatt,QLD,2018-10-19T21:26:23.000+0000,23.23,7a883c4989414c6882854e48b40afea1,Australia,CUS-860700529,153.07 -27.53,debit
authorized,1,,ACC-1438600314,AUD,138.69 -34.84,SALES-POS,9b8f5049-fe7e-484d-931d-c01f43615087,,Maria,5154.53,10/19/2018,F,35,Belconnen,ACT,2018-10-19T21:34:35.000+0000,26.45,b0ff0a96e9344fe496bd75d9ddb73eca,Australia,CUS-2650223890,149.07 -35.24,debit
